full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,Sentiment
#보이넥스트도어 | presiden | BTS BTS BTS #제노생일축하해_사랑행_후헹헹 #EarthDay #mission100crore @gibran_tweet @prabowo Prabowo Subianto dan Gibran Rakabuming Raka sebagai calon presiden dan wakil presiden terpilih di Pilpres 2024 pada Rabu 24 April 2024.https://t.co/zlwXUjYAGC,  presiden  BTS BTS BTS  EarthDay missioncrore gibrantweet prabowo Prabowo Subianto dan Gibran Rakabuming Raka sebagai calon presiden dan wakil presiden terpilih di Pilpres  pada Rabu  April ,  presiden  bts bts bts  earthday missioncrore gibrantweet prabowo prabowo subianto dan gibran rakabuming raka sebagai calon presiden dan wakil presiden terpilih di pilpres  pada rabu  april ,"['presiden', 'bts', 'bts', 'bts', 'earthday', 'missioncrore', 'gibrantweet', 'prabowo', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'sebagai', 'calon', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'di', 'pilpres', 'pada', 'rabu', 'april']","['presiden', 'bts', 'bts', 'bts', 'earthday', 'missioncrore', 'gibrantweet', 'prabowo', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'calon', 'presiden', 'wakil', 'presiden', 'terpilih', 'pilpres', 'rabu', 'april']",presiden bts bts bts earthday missioncrore gibrantweet prabowo prabowo subianto gibran rakabuming raka calon presiden wakil presiden terpilih pilpres rabu april,Positive
Sah Prabowo-Gibran Presiden dan Wakil Presiden Terpilih 2024-2029. Berikut detik-detik penetapan yang mengharukan Gedung @kpu_ri Rabu 24/4/2024. @prabowo @gibran_tweet #prabowo #gibran #prabowogibran #kpu #presidenterpilih2024 #detikdetik #mengharukan #indonesiamaju https://t.co/YE8WuiIx0X,Sah PrabowoGibran Presiden dan Wakil Presiden Terpilih  Berikut detikdetik penetapan yang mengharukan Gedung kpuri Rabu  prabowo gibrantweet prabowo gibran prabowogibran kpu presidenterpilih detikdetik mengharukan indonesiamaju ,sah prabowogibran presiden dan wakil presiden terpilih  berikut detikdetik penetapan yang mengharukan gedung kpuri rabu  prabowo gibrantweet prabowo gibran prabowogibran kpu presidenterpilih detikdetik mengharukan indonesiamaju ,"['sah', 'prabowogibran', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'berikut', 'detikdetik', 'penetapan', 'yang', 'mengharukan', 'gedung', 'kpuri', 'rabu', 'prabowo', 'gibrantweet', 'prabowo', 'gibran', 'prabowogibran', 'kpu', 'presidenterpilih', 'detikdetik', 'mengharukan', 'indonesiamaju']","['sah', 'prabowogibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'detikdetik', 'penetapan', 'mengharukan', 'gedung', 'kpuri', 'rabu', 'prabowo', 'gibrantweet', 'prabowo', 'gibran', 'prabowogibran', 'kpu', 'presidenterpilih', 'detikdetik', 'mengharukan', 'indonesiamaju']",sah prabowogibran presiden wakil presiden terpilih detikdetik penetapan mengharukan gedung kpuri rabu prabowo gibrantweet prabowo gibran prabowogibran kpu presidenterpilih detikdetik mengharukan indonesiamaju,
Sah !!! Prabowo-Gibran jadi Presiden dan Wakil Presiden terpilih 2024-2029 https://t.co/laNBNsANo3,Sah  PrabowoGibran jadi Presiden dan Wakil Presiden terpilih  ,sah  prabowogibran jadi presiden dan wakil presiden terpilih  ,"['sah', 'prabowogibran', 'jadi', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih']","['sah', 'prabowogibran', 'presiden', 'wakil', 'presiden', 'terpilih']",sah prabowogibran presiden wakil presiden terpilih,Positive
KPU resmi menetapkan pasangan Prabowo &amp; Gibran sebagai presiden dan wakil presiden terpilih periode 2024-2029. https://t.co/bBjfBKXvOj #mediadigitalcpp #indotvlive #kpu #prabowo #gibran #jokowi https://t.co/OGAF1kVqwI,KPU resmi menetapkan pasangan Prabowo amp Gibran sebagai presiden dan wakil presiden terpilih periode   mediadigitalcpp indotvlive kpu prabowo gibran jokowi ,kpu resmi menetapkan pasangan prabowo amp gibran sebagai presiden dan wakil presiden terpilih periode   mediadigitalcpp indotvlive kpu prabowo gibran jokowi ,"['kpu', 'resmi', 'menetapkan', 'pasangan', 'prabowo', 'amp', 'gibran', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'periode', 'mediadigitalcpp', 'indotvlive', 'kpu', 'prabowo', 'gibran', 'jokowi']","['kpu', 'resmi', 'menetapkan', 'pasangan', 'prabowo', 'amp', 'gibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'periode', 'mediadigitalcpp', 'indotvlive', 'kpu', 'prabowo', 'gibran', 'jokowi']",kpu resmi menetapkan pasangan prabowo amp gibran presiden wakil presiden terpilih periode mediadigitalcpp indotvlive kpu prabowo gibran jokowi,Positive
Sah Prabowo-Gibran Presiden dan Wapres Terpilih https://t.co/vOjwvyDSrn,Sah PrabowoGibran Presiden dan Wapres Terpilih ,sah prabowogibran presiden dan wapres terpilih ,"['sah', 'prabowogibran', 'presiden', 'dan', 'wapres', 'terpilih']","['sah', 'prabowogibran', 'presiden', 'wapres', 'terpilih']",sah prabowogibran presiden wapres terpilih,Positive
Ketidakhadiran capres Ganjar Pranowo dalam pengumuman penetapan presiden dan wapres terpilih Prabowo-Gibran oleh Komisi Pemilihan Umum (KPU) pada Rabu 24 April 2024 mengundang banyak tanya dari warganet. Ganjar mengaku baru mendapat undangan Rabu pagi. Gimana menurut kamu? https://t.co/3LxDMEP3th,Ketidakhadiran capres Ganjar Pranowo dalam pengumuman penetapan presiden dan wapres terpilih PrabowoGibran oleh Komisi Pemilihan Umum KPU pada Rabu  April  mengundang banyak tanya dari warganet Ganjar mengaku baru mendapat undangan Rabu pagi Gimana menurut kamu ,ketidakhadiran capres ganjar pranowo dalam pengumuman penetapan presiden dan wapres terpilih prabowogibran oleh komisi pemilihan umum kpu pada rabu  april  mengundang banyak tanya dari warganet ganjar mengaku baru mendapat undangan rabu pagi gimana menurut kamu ,"['ketidakhadiran', 'capres', 'ganjar', 'pranowo', 'dalam', 'pengumuman', 'penetapan', 'presiden', 'dan', 'wapres', 'terpilih', 'prabowogibran', 'oleh', 'komisi', 'pemilihan', 'umum', 'kpu', 'pada', 'rabu', 'april', 'mengundang', 'banyak', 'tanya', 'dari', 'warganet', 'ganjar', 'mengaku', 'baru', 'mendapat', 'undangan', 'rabu', 'pagi', 'gimana', 'menurut', 'kamu']","['ketidakhadiran', 'capres', 'ganjar', 'pranowo', 'pengumuman', 'penetapan', 'presiden', 'wapres', 'terpilih', 'prabowogibran', 'komisi', 'pemilihan', 'kpu', 'rabu', 'april', 'mengundang', 'warganet', 'ganjar', 'mengaku', 'undangan', 'rabu', 'pagi', 'gimana']",ketidakhadiran capres ganjar pranowo pengumuman penetapan presiden wapres terpilih prabowogibran komisi pemilihan kpu rabu april mengundang warganet ganjar mengaku undangan rabu pagi gimana,Positive
Selamat Presiden terpilih Pak Prabowo dan Mas Gibran. Full senyum. https://t.co/ejqM9DQqsQ,Selamat Presiden terpilih Pak Prabowo dan Mas Gibran Full senyum ,selamat presiden terpilih pak prabowo dan mas gibran full senyum ,"['selamat', 'presiden', 'terpilih', 'pak', 'prabowo', 'dan', 'mas', 'gibran', 'full', 'senyum']","['selamat', 'presiden', 'terpilih', 'prabowo', 'mas', 'gibran', 'full', 'senyum']",selamat presiden terpilih prabowo mas gibran full senyum,Positive
Momen Anies-Muhaimin Jabat Tangan Prabowo-Gibran: Presiden dan wakil presiden terpilih Prabowo Subianto-Gibran Rakabuming Raka berjabatan tangan dengan capres-cawapres nomor urut 01 Anies Baswedan-Muhaimin Iskandar usai menerima salinan surat Keputusan https://t.co/t65jSpEg1i,Momen AniesMuhaimin Jabat Tangan PrabowoGibran Presiden dan wakil presiden terpilih Prabowo SubiantoGibran Rakabuming Raka berjabatan tangan dengan caprescawapres nomor urut  Anies BaswedanMuhaimin Iskandar usai menerima salinan surat Keputusan ,momen aniesmuhaimin jabat tangan prabowogibran presiden dan wakil presiden terpilih prabowo subiantogibran rakabuming raka berjabatan tangan dengan caprescawapres nomor urut  anies baswedanmuhaimin iskandar usai menerima salinan surat keputusan ,"['momen', 'aniesmuhaimin', 'jabat', 'tangan', 'prabowogibran', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'berjabatan', 'tangan', 'dengan', 'caprescawapres', 'nomor', 'urut', 'anies', 'baswedanmuhaimin', 'iskandar', 'usai', 'menerima', 'salinan', 'surat', 'keputusan']","['momen', 'aniesmuhaimin', 'jabat', 'tangan', 'prabowogibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'berjabatan', 'tangan', 'caprescawapres', 'nomor', 'urut', 'anies', 'baswedanmuhaimin', 'iskandar', 'menerima', 'salinan', 'surat', 'keputusan']",momen aniesmuhaimin jabat tangan prabowogibran presiden wakil presiden terpilih prabowo subiantogibran rakabuming raka berjabatan tangan caprescawapres nomor urut anies baswedanmuhaimin iskandar menerima salinan surat keputusan,Positive
Penetapan Presiden &amp; Wapres 2024 Terpilih dihadiri paslon 01. Paslon yg paling kontra dgn 02. Justru paslon 03 yg tdk hadir sama sekali bersama partai pendukungnya. Peta koalisi berubah?! Hm Menarik. Meski begitu Selamat kpd Prabowo-Gibran! Smoga barokah &amp; amanah ,Penetapan Presiden amp Wapres  Terpilih dihadiri paslon  Paslon yg paling kontra dgn  Justru paslon  yg tdk hadir sama sekali bersama partai pendukungnya Peta koalisi berubah Hm Menarik Meski begitu Selamat kpd PrabowoGibran Smoga barokah amp amanah ,penetapan presiden amp wapres  terpilih dihadiri paslon  paslon yg paling kontra dgn  justru paslon  yg tdk hadir sama sekali bersama partai pendukungnya peta koalisi berubah hm menarik meski begitu selamat kpd prabowogibran smoga barokah amp amanah ,"['penetapan', 'presiden', 'amp', 'wapres', 'terpilih', 'dihadiri', 'paslon', 'paslon', 'yg', 'paling', 'kontra', 'dgn', 'justru', 'paslon', 'yg', 'tdk', 'hadir', 'sama', 'sekali', 'bersama', 'partai', 'pendukungnya', 'peta', 'koalisi', 'berubah', 'hm', 'menarik', 'meski', 'begitu', 'selamat', 'kpd', 'prabowogibran', 'smoga', 'barokah', 'amp', 'amanah']","['penetapan', 'presiden', 'amp', 'wapres', 'terpilih', 'dihadiri', 'paslon', 'paslon', 'yg', 'kontra', 'dgn', 'paslon', 'yg', 'tdk', 'hadir', 'partai', 'pendukungnya', 'peta', 'koalisi', 'berubah', 'hm', 'menarik', 'selamat', 'kpd', 'prabowogibran', 'smoga', 'barokah', 'amp', 'amanah']",penetapan presiden amp wapres terpilih dihadiri paslon paslon yg kontra dgn paslon yg tdk hadir partai pendukungnya peta koalisi berubah hm menarik selamat kpd prabowogibran smoga barokah amp amanah,Positive
Sah Prabowo-Gibran Presiden dan Wapres Terpilih https://t.co/FlEDMu2eMA,Sah PrabowoGibran Presiden dan Wapres Terpilih ,sah prabowogibran presiden dan wapres terpilih ,"['sah', 'prabowogibran', 'presiden', 'dan', 'wapres', 'terpilih']","['sah', 'prabowogibran', 'presiden', 'wapres', 'terpilih']",sah prabowogibran presiden wapres terpilih,Positive
Prabowo-Gibran Resmi Menjadi Presiden dan Wakil Presiden Terpilih 2024 #presiden #wakilpresiden #prabowogibran https://t.co/VVXFLtvcm7,PrabowoGibran Resmi Menjadi Presiden dan Wakil Presiden Terpilih  presiden wakilpresiden prabowogibran ,prabowogibran resmi menjadi presiden dan wakil presiden terpilih  presiden wakilpresiden prabowogibran ,"['prabowogibran', 'resmi', 'menjadi', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'presiden', 'wakilpresiden', 'prabowogibran']","['prabowogibran', 'resmi', 'presiden', 'wakil', 'presiden', 'terpilih', 'presiden', 'wakilpresiden', 'prabowogibran']",prabowogibran resmi presiden wakil presiden terpilih presiden wakilpresiden prabowogibran,Positive
Cak Imin Ucapkan Selamat kepada Prabowo-Gibran yang Ditetapkan sebagai Presiden dan Wapres Terpilih https://t.co/GErzFNxzbX,Cak Imin Ucapkan Selamat kepada PrabowoGibran yang Ditetapkan sebagai Presiden dan Wapres Terpilih ,cak imin ucapkan selamat kepada prabowogibran yang ditetapkan sebagai presiden dan wapres terpilih ,"['cak', 'imin', 'ucapkan', 'selamat', 'kepada', 'prabowogibran', 'yang', 'ditetapkan', 'sebagai', 'presiden', 'dan', 'wapres', 'terpilih']","['cak', 'imin', 'ucapkan', 'selamat', 'prabowogibran', 'ditetapkan', 'presiden', 'wapres', 'terpilih']",cak imin ucapkan selamat prabowogibran ditetapkan presiden wapres terpilih,Positive
KOMISI Pemberantasan Korupsi (KPK) mulai memasang mata dalam program makan siang gratis yang digadang Presiden terpilih Prabowo Subianto dan Wakilnya Gibran Rakabuming Raka https://t.co/7lwEkxDsvq,KOMISI Pemberantasan Korupsi KPK mulai memasang mata dalam program makan siang gratis yang digadang Presiden terpilih Prabowo Subianto dan Wakilnya Gibran Rakabuming Raka ,komisi pemberantasan korupsi kpk mulai memasang mata dalam program makan siang gratis yang digadang presiden terpilih prabowo subianto dan wakilnya gibran rakabuming raka ,"['komisi', 'pemberantasan', 'korupsi', 'kpk', 'mulai', 'memasang', 'mata', 'dalam', 'program', 'makan', 'siang', 'gratis', 'yang', 'digadang', 'presiden', 'terpilih', 'prabowo', 'subianto', 'dan', 'wakilnya', 'gibran', 'rakabuming', 'raka']","['komisi', 'pemberantasan', 'korupsi', 'kpk', 'memasang', 'mata', 'program', 'makan', 'siang', 'gratis', 'digadang', 'presiden', 'terpilih', 'prabowo', 'subianto', 'wakilnya', 'gibran', 'rakabuming', 'raka']",komisi pemberantasan korupsi kpk memasang mata program makan siang gratis digadang presiden terpilih prabowo subianto wakilnya gibran rakabuming raka,Positive
Sah! Prabowo-Gibran Resmi Ditetapkan Presiden dan Wakil Presiden RI Terpilih 2024-2029 https://t.co/dN3lidVsa5,Sah PrabowoGibran Resmi Ditetapkan Presiden dan Wakil Presiden RI Terpilih  ,sah prabowogibran resmi ditetapkan presiden dan wakil presiden ri terpilih  ,"['sah', 'prabowogibran', 'resmi', 'ditetapkan', 'presiden', 'dan', 'wakil', 'presiden', 'ri', 'terpilih']","['sah', 'prabowogibran', 'resmi', 'ditetapkan', 'presiden', 'wakil', 'presiden', 'ri', 'terpilih']",sah prabowogibran resmi ditetapkan presiden wakil presiden ri terpilih,Positive
Prabowo-Gibran Tiba di KPU Siap Ditetapkan KPU sebagai Presiden dan Wakil Presiden RI Terpilih https://t.co/Uc7SwvKaW0,PrabowoGibran Tiba di KPU Siap Ditetapkan KPU sebagai Presiden dan Wakil Presiden RI Terpilih ,prabowogibran tiba di kpu siap ditetapkan kpu sebagai presiden dan wakil presiden ri terpilih ,"['prabowogibran', 'tiba', 'di', 'kpu', 'siap', 'ditetapkan', 'kpu', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'ri', 'terpilih']","['prabowogibran', 'kpu', 'ditetapkan', 'kpu', 'presiden', 'wakil', 'presiden', 'ri', 'terpilih']",prabowogibran kpu ditetapkan kpu presiden wakil presiden ri terpilih,Positive
Calon Presiden RI terpilih Prabowo Subianto mengaku dirinya bersama Calon Wakil Presiden RI Gibran Rakabuming Raka bersyukur telah menjalankan Pilpres 2024 sebagai bagian dari proses demokrasi.https://t.co/TjLGgopH7v,Calon Presiden RI terpilih Prabowo Subianto mengaku dirinya bersama Calon Wakil Presiden RI Gibran Rakabuming Raka bersyukur telah menjalankan Pilpres  sebagai bagian dari proses demokrasi,calon presiden ri terpilih prabowo subianto mengaku dirinya bersama calon wakil presiden ri gibran rakabuming raka bersyukur telah menjalankan pilpres  sebagai bagian dari proses demokrasi,"['calon', 'presiden', 'ri', 'terpilih', 'prabowo', 'subianto', 'mengaku', 'dirinya', 'bersama', 'calon', 'wakil', 'presiden', 'ri', 'gibran', 'rakabuming', 'raka', 'bersyukur', 'telah', 'menjalankan', 'pilpres', 'sebagai', 'bagian', 'dari', 'proses', 'demokrasi']","['calon', 'presiden', 'ri', 'terpilih', 'prabowo', 'subianto', 'mengaku', 'calon', 'wakil', 'presiden', 'ri', 'gibran', 'rakabuming', 'raka', 'bersyukur', 'menjalankan', 'pilpres', 'proses', 'demokrasi']",calon presiden ri terpilih prabowo subianto mengaku calon wakil presiden ri gibran rakabuming raka bersyukur menjalankan pilpres proses demokrasi,Positive
KPU RI resmi menetapkan Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden terpilih. Penetapan tersebut berdasarkan hasil dari rapat pleno. BIB #iNews #News #Berita #Presiden #WakilPresiden #PrabowoGibran #PrabowoSubianto #GibranRakabumingraka https://t.co/fvkVllC9J0,KPU RI resmi menetapkan Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden terpilih Penetapan tersebut berdasarkan hasil dari rapat pleno BIB iNews News Berita Presiden WakilPresiden PrabowoGibran PrabowoSubianto GibranRakabumingraka ,kpu ri resmi menetapkan prabowo subianto dan gibran rakabuming raka sebagai presiden dan wakil presiden terpilih penetapan tersebut berdasarkan hasil dari rapat pleno bib inews news berita presiden wakilpresiden prabowogibran prabowosubianto gibranrakabumingraka ,"['kpu', 'ri', 'resmi', 'menetapkan', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'raka', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'penetapan', 'tersebut', 'berdasarkan', 'hasil', 'dari', 'rapat', 'pleno', 'bib', 'inews', 'news', 'berita', 'presiden', 'wakilpresiden', 'prabowogibran', 'prabowosubianto', 'gibranrakabumingraka']","['kpu', 'ri', 'resmi', 'menetapkan', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'raka', 'presiden', 'wakil', 'presiden', 'terpilih', 'penetapan', 'berdasarkan', 'hasil', 'rapat', 'pleno', 'bib', 'inews', 'news', 'berita', 'presiden', 'wakilpresiden', 'prabowogibran', 'prabowosubianto', 'gibranrakabumingraka']",kpu ri resmi menetapkan prabowo subianto gibran rakabuming raka presiden wakil presiden terpilih penetapan berdasarkan hasil rapat pleno bib inews news berita presiden wakilpresiden prabowogibran prabowosubianto gibranrakabumingraka,Positive
Anies Baswedan merespon pernyataan presiden terpilih Prabowo Subianto yang memperhatikan senyumannya yang terlihat begitu berat. Anies mengaku dirinya merasa biasa saja. #prabowosubianto #gibranrakabumingraka #prabowogibran #presidenterpilih #prabowo #gibran #aniesbaswedan https://t.co/mWFGiRDCTn,Anies Baswedan merespon pernyataan presiden terpilih Prabowo Subianto yang memperhatikan senyumannya yang terlihat begitu berat Anies mengaku dirinya merasa biasa saja prabowosubianto gibranrakabumingraka prabowogibran presidenterpilih prabowo gibran aniesbaswedan ,anies baswedan merespon pernyataan presiden terpilih prabowo subianto yang memperhatikan senyumannya yang terlihat begitu berat anies mengaku dirinya merasa biasa saja prabowosubianto gibranrakabumingraka prabowogibran presidenterpilih prabowo gibran aniesbaswedan ,"['anies', 'baswedan', 'merespon', 'pernyataan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'yang', 'memperhatikan', 'senyumannya', 'yang', 'terlihat', 'begitu', 'berat', 'anies', 'mengaku', 'dirinya', 'merasa', 'biasa', 'saja', 'prabowosubianto', 'gibranrakabumingraka', 'prabowogibran', 'presidenterpilih', 'prabowo', 'gibran', 'aniesbaswedan']","['anies', 'baswedan', 'merespon', 'pernyataan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'memperhatikan', 'senyumannya', 'berat', 'anies', 'mengaku', 'prabowosubianto', 'gibranrakabumingraka', 'prabowogibran', 'presidenterpilih', 'prabowo', 'gibran', 'aniesbaswedan']",anies baswedan merespon pernyataan presiden terpilih prabowo subianto memperhatikan senyumannya berat anies mengaku prabowosubianto gibranrakabumingraka prabowogibran presidenterpilih prabowo gibran aniesbaswedan,Positive
KPU Resmi Tetapkan Prabowo-Gibran Sebagai Presiden dan Wakil Presiden Terpilih 2024. Penetapan tersebut diumumkan dalam rapat pleno terbuka di kantor KPU Jakarta Pusat Rabu (24/7). Diketahui pasangan Prabowo-Gibran memperoleh suara terbanyak 96.214.691 atau 58 59% suara. https://t.co/VVs1nrEcNP,KPU Resmi Tetapkan PrabowoGibran Sebagai Presiden dan Wakil Presiden Terpilih  Penetapan tersebut diumumkan dalam rapat pleno terbuka di kantor KPU Jakarta Pusat Rabu  Diketahui pasangan PrabowoGibran memperoleh suara terbanyak  atau   suara ,kpu resmi tetapkan prabowogibran sebagai presiden dan wakil presiden terpilih  penetapan tersebut diumumkan dalam rapat pleno terbuka di kantor kpu jakarta pusat rabu  diketahui pasangan prabowogibran memperoleh suara terbanyak  atau   suara ,"['kpu', 'resmi', 'tetapkan', 'prabowogibran', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'penetapan', 'tersebut', 'diumumkan', 'dalam', 'rapat', 'pleno', 'terbuka', 'di', 'kantor', 'kpu', 'jakarta', 'pusat', 'rabu', 'diketahui', 'pasangan', 'prabowogibran', 'memperoleh', 'suara', 'terbanyak', 'atau', 'suara']","['kpu', 'resmi', 'tetapkan', 'prabowogibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'penetapan', 'diumumkan', 'rapat', 'pleno', 'terbuka', 'kantor', 'kpu', 'jakarta', 'pusat', 'rabu', 'pasangan', 'prabowogibran', 'memperoleh', 'suara', 'suara']",kpu resmi tetapkan prabowogibran presiden wakil presiden terpilih penetapan diumumkan rapat pleno terbuka kantor kpu jakarta pusat rabu pasangan prabowogibran memperoleh suara suara,Positive
